price,logPrice,pricePerSqft,propertyType,postalCode,postalFsa,submarketCluster,livingAreaSqft,bedrooms,bathrooms,latitude,longitude,lat_x_lon,lat_sq,lon_sq,propertyTax,ageYears,h3Cell,assessedValue,salePrice,saleDate,timeAdjustmentFactor,bedroomsImputed
754000.0,13.533147646990093,371.61163134549037,Detached,B3A4Z2,B3A,cluster-11,2029.0,3.0,3,44.690791,-63.56681,-2840.8510202467096,1997.2668002056807,4040.7393335760994,,24.0,882b012c8bfffff,624400,650000.0,2022-03-15,1.16,False
807360.0,13.60152494443483,345.6164383561644,Detached,B3S1K9,B3S,cluster-02,2336.0,4.0,4,44.67006,-63.671449,-2844.20744711694,1995.4142604035999,4054.0534177596014,,25.0,882b0e9667fffff,680500,696000.0,2022-03-15,1.16,False
580290.0,13.271283257564253,364.27495291902073,Detached,B3P2G4,B3P,cluster-04,1593.0,3.0,2,44.608063,-63.56798,-2835.64445662274,1989.879284611969,4040.8880812804,,78.0,882b0c5917fffff,507700,500250.0,2022-03-16,1.16,True
197200.0,12.191973721150672,41.04912572855953,Detached,B4B0H3,B4B,cluster-06,4804.0,4.0,3,44.772762,-63.760029,-2854.712603530098,2004.600217108644,4065.341298080841,,3.0,882b0e9237fffff,1469300,170000.0,2022-03-16,1.16,False
1232930.3599999999,14.024904300421653,298.02522600918536,Detached,B4B2G3,B4B,cluster-02,4137.0,5.0,6,44.702238,-63.715755,-2848.23684435969,1998.2900822086442,4059.697435220025,,5.0,882b0e9745fffff,1220300,1062871.0,2022-03-16,1.16,False
521999.99999999994,13.165422866864775,276.62957074721777,Detached,B4C2Y8,B4C,cluster-06,1887.0,5.0,2,44.781462,-63.67927,-2851.65080969274,2005.3793388574438,4055.0494277329003,,50.0,882b012d29fffff,500000,450000.0,2022-03-16,1.16,False
927999.9999999999,13.740787011768338,341.55318365844676,Detached,B3Z2J8,B3Z,cluster-07,2717.0,5.0,5,44.677422,-63.888632,-2854.379372866704,1996.072036566084,4081.757298831424,,26.0,882b0e8229fffff,880400,800000.0,2022-03-16,1.16,False
776792.84,13.562928978615021,229.27769775678865,Detached,B4B2H2,B4B,cluster-06,3388.0,4.0,4,44.76777,-63.71596,-2852.4214426092,2004.1532307728999,4059.7235587216005,,5.0,882b0e9213fffff,772700,669649.0,2022-03-16,1.16,False
527800.0,13.176472703051362,341.3971539456662,Detached,B4A2B6,B4A,cluster-02,1546.0,4.0,2,44.735282,-63.658357,-2847.774552051674,2001.245455619524,4052.3864159394493,,53.0,882b012de1fffff,346100,455000.0,2022-03-16,1.16,False
527800.0,13.176472703051362,288.25778263244126,Detached,B2W4Z6,B2W,cluster-11,1831.0,3.0,3,44.688036,-63.502419,-2837.798386359084,1997.0205615372956,4032.5572188515616,,44.0,882b0c5b6bfffff,475900,455000.0,2022-03-16,1.16,True
521999.99999999994,13.165422866864775,401.2298232129131,Detached,B3N2E1,B3N,cluster-04,1301.0,2.0,2,44.651241,-63.63405,-2841.33930235605,1993.733322840081,4049.2923194025,,84.0,882b0e960bfffff,508200,450000.0,2022-03-16,1.16,False
307400.0,12.635905110086632,161.78947368421052,Detached,B0J2L0,B0J,cluster-03,1900.0,3.0,1,44.781368,-63.156536,-2828.2360802212484,2005.370919951424,3988.7480395192965,,79.0,882b0ccb05fffff,325400,265000.0,2022-03-16,1.16,True
1051144.44,13.865390071434389,245.30792065344224,Detached,B4B0K7,B4B,cluster-06,4285.0,5.0,5,44.761724,-63.717588,-2852.109088001712,2003.611935452176,4059.9310205377437,,5.0,882b0e92c5fffff,1050300,906159.0,2022-03-16,1.16,False
